labels	text	cls
O O B_movie_name I_movie_name I_movie_name I_movie_name O O O B_object_location_type I_object_location_type O	When is Game in the Sand playing at the movie house ?	False
O O O O O B_restaurant_type O B_timeRange I_timeRange I_timeRange I_timeRange O B_party_size_description I_party_size_description I_party_size_description	Would like to book a restaurant the last day of sukkot for lee and ines	False
O B_music_item O B_playlist_owner B_playlist I_playlist O	add artist to my Trance Life group	False
O B_rating_value B_rating_unit O B_object_select B_object_type	give three stars to current essay	False
O B_object_select B_object_type B_rating_value	rate current textbook 0	False
O O B_music_item O B_playlist I_playlist	Add this song to indie hipster	False
O O O B_year O	Play music from 1964 .	False
O B_entity_name I_entity_name I_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist	add I’m Only a Man to my flow español	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name O	Find a painting called Voices in My Head .	False
O O O O B_party_size_description I_party_size_description I_party_size_description I_party_size_description O O B_sort I_sort B_restaurant_type O O B_spatial_relation I_spatial_relation O B_country O	Book a table for my granddaughter and I at the highly rated restaurant that is close by in Tuvalu .	False
O O O O B_movie_name I_movie_name I_movie_name I_movie_name O B_location_name I_location_name	i want to watch Ghosts of the Abyss at Kerasotes Theatres	False
O O B_object_select B_object_type O B_rating_value	Rate the current novel a 3	False
O O O B_condition_temperature O B_timeRange O B_city B_country	Will it be chillier at 06:05:48 in Wagener Réunion	False
O O O O O B_geographic_poi I_geographic_poi I_geographic_poi	What is the temperature at Eifel National Park	False
O O O B_spatial_relation O B_city I_city O B_timeRange	What's the weather close to Harmar Heights this afternoon	False
O O B_restaurant_type O B_party_size_number O B_timeRange I_timeRange O	Book a restaurant for one for this month .	False
O O O O B_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist O	I'd like to put Ryō Yamazaki onto my sylvia plath playlist.	False
O O B_object_type O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O	Show me schedules to see A Film with Me in It .	False
O O O B_spatial_relation B_object_location_type I_object_location_type O O O O B_movie_type O	Where is the nearest movie theatre I can go watch films today?	False
O B_object_name I_object_name B_object_type I_object_type	Show The Collectors video game	False
O O B_sort B_music_item O O B_year	Play a top symphony from the fourties	False
O B_timeRange I_timeRange I_timeRange O B_country I_country	weather in one minute in Norfolk Island	False
O B_artist I_artist I_artist O B_playlist_owner B_playlist I_playlist O	Add J J Cale to my heavy gamer playlist.	False
O O O O B_entity_name I_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist I_playlist I_playlist O	I'd like t add Day After Day to evangeline's Party of the Century playlist	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name O	Find a photograph called Sleeping with the Enemy .	False
O O O O B_object_type I_object_type	can I get the movie times	False
O O B_object_type I_object_type O B_spatial_relation I_spatial_relation I_spatial_relation O O B_movie_type	what's the movie schedules for in the neighborhood at the movies	False
O O O O B_party_size_number O B_restaurant_name I_restaurant_name O B_timeRange I_timeRange I_timeRange I_timeRange	book a spot for 8 at The Kitchin on october the 13th, 2039	False
O O O O B_object_type B_object_name I_object_name O O O B_rating_value O O B_best_rating B_rating_unit	I am giving the book After Henry a rating of 0 out of 6 stars	False
O O B_music_item O B_artist I_artist I_artist O B_playlist_owner B_playlist I_playlist O	Add an album by m g sreekumar to my laidback acoustic playlist.	False
O O B_object_name I_object_name	Find me Royal Astronomy	False
O O O O B_object_type I_object_type O B_location_name I_location_name I_location_name O	Can I get the movie schedule for Loews Cineplex Entertainment ?	False
O B_movie_type O O B_spatial_relation I_spatial_relation I_spatial_relation	what movies are playing in the neighborhood	False
O B_playlist I_playlist I_playlist	play Women of Jazz	False
O O B_artist I_artist B_music_item O B_service I_service	Play a Loretta Lynn tune on Groove Shark	False
O B_artist I_artist O B_playlist I_playlist I_playlist O	add jason webley to Classical Intimate Dinner playlist	False
O O O O O O O O B_restaurant_type O B_city O B_state I_state O	I want to book a spot at a bar in Henniker , North Dakota .	False
O B_album I_album I_album	play To Be Still	False
O O O O O O B_playlist I_playlist I_playlist O O B_playlist_owner O O B_entity_name I_entity_name	I need to add to the all things post starting with my favorites from the silence	False
O O O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name B_timeRange I_timeRange I_timeRange O	Where can I watch Portrait of a Woman, Nude in 1 hour ?	False
O O O O B_service I_service	Play me something on Last Fm	False
O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_type I_object_type	Show The Last Tightrope Dancer in Armenia television show	False
O O B_restaurant_type O O B_country B_timeRange I_timeRange I_timeRange O	Book a restaurant in the Maldives in one second .	False
O O B_object_select B_object_type B_rating_value O B_best_rating	Rate the current textbook 3 of 6	False
O O B_restaurant_type O B_state O B_city I_city	book a restaurant in AL at Oak Ridge	False
O O O B_object_name I_object_name I_object_name I_object_name I_object_name B_object_type	show me the When Your Heart Stops Beating photograph	False
O O B_music_item O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist O	add the track by Paul Gray to my 2010s smash hits playlist	False
O O B_sort B_artist I_artist O O B_service I_service	play the top-twenty margaret becker songs with google music	False
O B_object_name I_object_name I_object_name	play The Sea Cabinet	False
O O O O O B_music_item O B_playlist_owner B_playlist I_playlist O	I want to add a tune to my spanish metalblood playlist	False
O O O O O B_party_size_description I_party_size_description I_party_size_description I_party_size_description O O B_restaurant_type O B_city I_city	Can you get seating for my father and I at a restaurant in Birch Run	False
O B_object_name I_object_name I_object_name I_object_name B_rating_value O B_best_rating B_rating_unit	rate Call for the Saint 1 out 6 points	False
O O O O B_object_select B_object_type B_rating_value B_rating_unit	I want to give this album 3 points	False
O O O B_city O O	Show me the Dresden weather forecast.	False
O O O O O O B_condition_description B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi	Is there going to be a depression two hundred sixteen days and a half from now in Mill Bluff State Park	False
O O O B_year B_music_item O B_service	Play me a twenties tune on Deezer	False
O O O B_condition_temperature O B_city O B_country O	Will it get chillier in Arkinda , Myanmar ?	False
O B_entity_name O B_playlist_owner B_playlist O	add warpaint in my Pre-Party list	False
B_object_name I_object_name I_object_name O O O O B_rating_value O O B_best_rating B_rating_unit O O	The Last Hawk gets a total of 3 out of 6 stars from me	False
O B_year B_music_item O	Play sixties theme music	False
O B_object_select B_object_type B_rating_value B_rating_unit	rate this essay 2 points	False
O B_artist I_artist O B_playlist I_playlist	add Stephen McNally to Confidence Boost	False
O O B_object_name I_object_name I_object_name I_object_name B_object_part_of_series_type B_rating_value O B_best_rating B_rating_unit	I gave The Hand of Zei series three of 6 stars	False
O O B_music_item O B_playlist I_playlist	Add this tune to retrowave outrun	False
O O B_music_item B_artist I_artist I_artist O O B_playlist O	Add the track BG Knocc Out to the rapcaviar playlist	False
O O O O O B_party_size_number O O O O O O O B_restaurant_type O O B_served_dish	I have a party of 8 and we want to go to a restaurant that serves croquembouche	False
O O O O O B_restaurant_type O B_city B_state I_state O B_party_size_number O	I want to book a restaurant in Glenarden South Dakota for two people.	False
O B_object_type I_object_type O B_movie_type B_spatial_relation I_spatial_relation	show movie times of films close by	False
O O O B_object_name I_object_name	show creativity of Mind Chaos	False
O B_movie_type I_movie_type B_spatial_relation	find animated movies nearby	False
O B_album O B_artist I_artist	Play 2gether by Jade Puget	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist O	Add John Tesh to my salsa classics playlist	False
O B_movie_name I_movie_name O O O B_object_location_type I_object_location_type O B_timeRange O	Is The Angelus playing at the movie house at dinner time?	False
O O O O B_geographic_poi I_geographic_poi I_geographic_poi	Check the forecast for Natchaug State Forest	False
O B_artist I_artist	Play Julie Driscoll	False
O B_entity_name I_entity_name I_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist I_playlist I_playlist I_playlist O	Add singing in the trees to rena's Lo mejor de Radio 3 playlist.	False
O O B_object_select B_object_type B_rating_value O O B_best_rating B_rating_unit	Rate my current essay 1 out of 6 stars	False
O O B_artist O B_service I_service	play some Origa on Google Music	False
O B_object_name I_object_name I_object_name I_object_name I_object_name B_rating_value O B_best_rating B_rating_unit	Give Hornblower in the West Indies 0 / 6 points	False
O O O B_condition_description O B_city I_city B_state	Wuill it be cloudy in Dickson City Illinois	False
O O O O O O B_timeRange O B_city B_state O	What will the weather be at Noon in Durbin OH ?	False
O B_object_name I_object_name I_object_name B_rating_value B_rating_unit O O B_best_rating	Rate In Enemy Hands five stars out of 6	False
O O O O O O B_restaurant_name I_restaurant_name O	Can I get a table at The Fort ?	False
O O B_movie_name I_movie_name I_movie_name O	When is One by One playing?	False
O O O B_object_type B_object_name	Play me the soundtrack Ready	False
O O O B_movie_type O B_spatial_relation I_spatial_relation	are there any movies playing around here	False
B_object_select B_object_type O O B_rating_value O O B_best_rating B_rating_unit	this textbook only gets two out of 6 stars	False
O O B_sort B_music_item O B_artist	Play the last song by Goldie	False
O O O B_movie_name I_movie_name I_movie_name O	What time is Children of Divorce playing	False
O O O B_condition_temperature B_spatial_relation B_state O B_timeRange I_timeRange I_timeRange	Will it be cold close-by Iowa on september twenty-first, 2025	False
O O O O B_service	Please play music from Itunes	False
O O O O O B_object_name I_object_name I_object_name I_object_name O	Please search for the work, All the Wrong Reasons .	False
O O B_object_type O B_object_name I_object_name O	Find a novel called Matching Dreams .	False
O B_music_item O B_playlist I_playlist	Add album to princesas indie	False
O O O O B_timeRange O O B_restaurant_type O B_party_size_number O	Find a reservation at Sunset at a gastropub for 2 people	False
O O O O B_object_type I_object_type O O O B_movie_type B_spatial_relation I_spatial_relation O	Can I get the movie times for the newest movies around here ?	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name	Go to Attack of the Planet Smashers	False
O O O O O B_party_size_number O O B_restaurant_type	I want a table for 3 at a restaurant	False
O B_genre I_genre O	play southern rock tunes	False
O O O B_movie_name I_movie_name I_movie_name O	What time will Paris by Night aired	False
O B_movie_type I_movie_type O B_location_name I_location_name	show animated movie at Century Theatres	False
O O O O B_party_size_description I_party_size_description I_party_size_description I_party_size_description O B_restaurant_name I_restaurant_name I_restaurant_name O B_country	Book a reservation for me and my wife at The Middle East in Guernsey	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name I_object_name	show creative song called Holidays on the River Yarra	False
O O O B_condition_description O B_city O	Will it be snowy in Parnell ?	False
O B_track I_track O B_artist I_artist I_artist I_artist O B_service	play Yo Ho from the new york pops on Youtube	False
O O O O B_object_name B_object_type O	Please get me the AiON show .	False
O O O O O O B_city O B_state B_timeRange I_timeRange	I would like reservations made for Masonville , Vermont nov. 7	False
O O O B_object_select B_object_type O O B_rating_value	I think that this book deserves a 3	False
O O B_object_type B_object_name I_object_name I_object_name	find the album Smoke and Mirrors	False
O O O O O B_object_type B_object_name I_object_name I_object_name I_object_name I_object_name	I'd like to see the novel An Inquiry into the Good	False
O O B_country	forecast for Israel	False
O O O B_year B_music_item O B_artist I_artist	Play me a nineties song by Joseph Genaro	False
O B_year B_music_item O	play fifties track music	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name O	Find a movie called Greatest Time of Year .	False
O O O O O B_geographic_poi I_geographic_poi I_geographic_poi	What is the weather iN Gipsy-Gordon Wildland Park	False
O O O B_spatial_relation O B_current_location O B_country I_country I_country I_country O	What's the forecast far from here in Turks and Caicos Islands ?	False
O B_object_name I_object_name I_object_name I_object_name I_object_name	Find The Ghost of Tom Joad	False
O O B_music_item O B_artist I_artist O B_playlist_owner O B_playlist I_playlist I_playlist	add this tune by Jim White to my playlist Rumba y más	False
O O O O O B_party_size_number O O O B_facility B_restaurant_type B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange	I need a reservation for three people at a spa restaurant in two hundred thirty seven days	False
O O O O B_condition_description O B_country O	Will there be a blizzard in Egypt ?	False
O O O O O O O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O B_location_name I_location_name O	I'd like to know when I can see The Taking of Flight 847: The Uli Derickson Story at Amco Entertainment .	False
O O O O O B_condition_temperature O O B_state	what is the forecast for cold temps in Nevada	False
O O O O O O O O B_year	I want to hear some songs from the twenties	False
O B_object_name I_object_name B_rating_value B_rating_unit	rate Lone Wolf 3 points	False
O B_object_select B_object_part_of_series_type O O B_rating_value O O B_best_rating O	The current series only deserves two out of 6 .	False
O O O O O B_state B_restaurant_type	I want to book a Minnesota bar	False
O O B_object_name I_object_name I_object_name I_object_name B_object_type	show me God Bless the Child photograph	False
O O B_object_select B_object_type B_rating_value O O B_best_rating	rate the current textbook 3 out of 6	False
O O O O O B_restaurant_type B_timeRange O B_city O B_party_size_number	I want to book a restaurant now in Ludlow for eight	False
O B_movie_type O O B_spatial_relation	What film is playing nearby	False
O B_music_item O B_playlist_owner B_playlist I_playlist I_playlist	Add album to my Massive Soca Hits	False
O O B_timeRange O B_object_location_type B_spatial_relation O B_movie_name I_movie_name I_movie_name I_movie_name	find a brunch time cinema nearest with The President Is Coming	False
O O O O B_poi O O B_spatial_relation O	book a table in Fleetwood at a nearby deli	False
O O O O O B_condition_temperature O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi	is it going to get colder in Parc national marin Mahatma Gandhi	False
O B_music_item O B_artist I_artist O B_service O	Play symphony by Josh Gracin on Slacker .	False
O O O B_rating_value O B_object_select B_object_type	Add rating of 5 to this novel	False
O B_movie_type O O B_spatial_relation I_spatial_relation I_spatial_relation	what films are showing in the neighborhood	False
O O O O O B_object_type I_object_type B_object_name I_object_name I_object_name I_object_name I_object_name O	How do I see the TV series To See the Invisible Man ?	False
O O O O O O O B_country O B_timeRange I_timeRange	What will the weather be like in Samoa at 6 pm	False
O O O O O O B_geographic_poi I_geographic_poi O O B_spatial_relation O O O O B_condition_temperature	What is the forecast for the Wildreservaat Ithala in the distant future will it be colder	False
O O B_artist I_artist B_music_item O O B_playlist I_playlist O	Add a norma jean tune to the Soul Revived playlist.	False
O O O O O B_timeRange O B_city I_city	I need the weather for 7/13/2036 in Gwynedd Valley	False
O O O O O O B_geographic_poi I_geographic_poi I_geographic_poi	Give me the weather forecast for Nationaal park Garphyttan	False
O O B_movie_name I_movie_name I_movie_name I_movie_name O	When is The Blood of Others playing?	False
O O O O O O O O B_party_size_number O B_city B_state	I'd like to eat with a party of 8 in Hitchita OR	False
O O O O B_location_name I_location_name I_location_name O O B_movie_name I_movie_name I_movie_name O	Can I get the Cineplex Odeon Corporation showings for Small Town Story ?	False
O O O O B_party_size_number O B_city I_city I_city O B_state	Book a table for four in Orchard Grass Hills , NV	False
O B_object_name I_object_name	find Time Squared	False
O B_object_select B_object_type O O B_rating_value O B_best_rating	the following essay is worth four out 6	False
O O B_object_type O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O O B_spatial_relation B_object_location_type I_object_location_type O	Find the schedule for The Band of Honest Men at the nearest movie theatre .	False
O O O B_object_name I_object_name I_object_name B_object_type O	Show me the Live in Whitby album .	False
B_condition_temperature O O O B_city O B_country	hot weather forecast for Pilar , Réunion	False
O O O O O O B_city O B_timeRange I_timeRange I_timeRange I_timeRange	what is the weather forecast for Piqua on Pearl Harbor Remembrance Day	False
O B_object_select B_object_type O B_rating_value O O B_best_rating	Rate this novel a 1 out of 6	False
O O B_object_type O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O	Find a trailer called Hellboy: The Troll Witch and Others .	False
O O B_condition_temperature B_spatial_relation I_spatial_relation B_city O	Is it hotter close by Waubay ?	False
O O O O B_poi I_poi B_restaurant_type B_spatial_relation O B_party_size_number B_timeRange I_timeRange I_timeRange I_timeRange	book at table at Forest Av restaurant close-by for 2 1 second from now	False
O O O O B_music_item O O B_music_item O B_artist I_artist	Can you play a song off an album by Shirley Horn	False
O B_entity_name I_entity_name O B_playlist I_playlist I_playlist	Add keine grenzen to New Metal Tracks	False
O O O O B_object_type I_object_type O O	Please show me the movie schedule for today.	False
O B_object_name I_object_name I_object_name I_object_name O B_rating_value	give Death on the Nile a three	False
O O B_object_type I_object_type O O B_location_name I_location_name I_location_name O	Find the movie schedule for the Douglas Theatre Company .	False
O B_artist I_artist O B_year	play Abhijeet Bhattacharya from 1986	False
O O O O B_city I_city B_state	What's the weather in Stone Mountain Kentucky	False
O O O O O B_object_type O B_object_name I_object_name O	Where can I find the soundtrack for Steamboat Bill ?	False
O B_object_name I_object_name I_object_name B_rating_value O B_best_rating	give The Last Child 4 of 6	False
O O O O B_state O O O O B_city O B_party_size_description I_party_size_description I_party_size_description I_party_size_description O	I need reservations in ND in the city of Briarwood for me and my colleagues .	False
O B_object_name I_object_name I_object_name B_rating_value O B_best_rating	give The Rosales Saga 2 of 6	False
O B_object_select B_object_type B_rating_value B_rating_unit	Rate this album 3 stars	False
O O B_year B_music_item	play a twenties song	False
O O B_object_select B_object_type B_rating_value	rate this current book five	False
O B_object_name O B_object_type	Find Zorro the game	False
O O B_object_type I_object_type B_timeRange O	Find the movie times now .	False
O O O O O O B_sort I_sort B_restaurant_type I_restaurant_type	I want to eat at a highly rated food court	False
O O O B_object_name I_object_name I_object_name	show creativity of All for One	False
O B_album I_album I_album I_album O B_artist I_artist O	Play The Tyranny Of Distance by Willy Mason .	False
O O O O O O O B_party_size_number	I need to book a table for 4	False
O O B_playlist I_playlist O	Play my Piano Ballads playlist.	False
O O O B_current_location O B_current_location	What is the current temperature here	False
O O O O O B_year O O B_artist I_artist	I want to hear some twenties music from Billy Sheehan	False
O O B_sort I_sort B_artist I_artist B_music_item O O B_year	Find a top fifty zahir howaida concerto from the seventies	False
B_object_type O B_object_name I_object_name I_object_name	show creative Devils to Some	False
O O O B_object_type I_object_type B_object_name I_object_name I_object_name	Show me the TV series Prescription for Death	False
O O O B_condition_description O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi O B_timeRange I_timeRange	Will it be windy at Medicine Rocks State Park on May 24	False
O O O O O B_city O	What's the weather forecast in Humphrey ?	False
O O O O O B_party_size_number O B_restaurant_name I_restaurant_name I_restaurant_name	Book me a table for one at Blue Ribbon Barbecue	False
O B_artist I_artist O B_service I_service O	Play Stevan Faddy on Google Music .	False
O O O O O O B_city O B_state	Tell me the weather forecast for Ethridge , Maryland	False
O B_movie_type O O O B_location_name I_location_name O O	What films are playing at Dipson Theatres and when	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name O O O B_object_type I_object_type	Look for All Broken Up and Dancing which is a video game	False
O O O B_object_type I_object_type O B_location_name I_location_name I_location_name	Tell me the movie schedules for Loews Cineplex Entertainment	False
O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name O B_rating_value	Rate 12: The Elements of Great Managing a 0	False
O O O B_object_type O O O O B_rating_value O O O O O B_best_rating O O B_object_select	show me a textbook with a rating of 2 and a maximum rating of 6 that is current	False
O O B_service O O O B_music_item O B_year	Please use pandora to play a record from 1993	False
O O B_city O B_timeRange	Weather for Notasulga at elevenses	False
O B_entity_name I_entity_name I_entity_name I_entity_name I_entity_name I_entity_name B_playlist_owner B_playlist I_playlist I_playlist	Add riddim driven engine 54 & humanity letha's All Things Post	False
O O O O O B_city	what is the forecast for Chandler	False
O B_entity_name I_entity_name I_entity_name O O B_playlist I_playlist O	add time flies 1994-2009 to the Jazzy Romance playlist	False
O B_spatial_relation I_spatial_relation B_object_type I_object_type B_movie_type	find close by movie schedule movies	False
O O O O B_timeRange O B_movie_type B_spatial_relation I_spatial_relation I_spatial_relation	Is the start time 15:16:52 for movies in the neighborhood	False
O O B_music_item O O B_year	Play a chant from the fifties	False
O O O O O B_object_type O B_object_name I_object_name I_object_name O	I want to watch the trailer to Worms 2: Armageddon .	False
O O O O O B_restaurant_type O B_cuisine O B_country	book a spot at a pub with tatar in Cambodia	False
O B_entity_name I_entity_name O B_playlist I_playlist I_playlist I_playlist I_playlist O	add Nothing Fancy to Meditate to Sounds of Nature playlist	False
O O O O O O B_timeRange I_timeRange I_timeRange I_timeRange O O O O B_condition_description O B_city O	What will the weather be like 56 weeks from now , will there be sun in Tabor ?	False
O O O O O O B_object_name I_object_name	Look for the creative work called White Sugar	False
O B_object_select B_object_type O O O B_rating_value O O B_best_rating O	Give this book a rating of four out of 6 .	False
O O O O O O B_restaurant_type B_spatial_relation B_city O B_party_size_number O O O B_served_dish O B_timeRange	book me a reservation at a bar around Juliff for three people that serves bucatini for now	False
O O O O B_object_type B_object_name I_object_name I_object_name	Can you find the song Bleach: Hell Chapter	False
O O O O O O O B_object_name	I need to find the creative work Wave	False
O O O B_service	play music on netflix	False
O B_movie_type O O B_location_name I_location_name O B_timeRange I_timeRange	What films are at IMAX Corporation at 11 p.m.	False
O O O O O O B_city I_city O B_country O	What is the weather like in Roeland Park , Guadeloupe ?	False
O O O B_restaurant_type	book me a restaurant	False
O O B_condition_temperature O O B_current_location I_current_location O O O O B_timeRange I_timeRange I_timeRange	Is it cold in the current location more than it was in 3 years	False
O O O B_spatial_relation B_object_location_type I_object_location_type O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name	find me the nearest movie theatre that's showing The Spell of the Yukon	False
O O B_sort B_music_item O B_artist I_artist	Play the greatest record by Leroi Moore	False
O O B_movie_name I_movie_name I_movie_name I_movie_name O	When is Beneath the Harvest Sky playing?	False
O O O B_object_select B_object_type O O O B_rating_value O O O O O B_best_rating	I would give this textbook a rating of 0 and a best rating of 6	False
O B_object_select B_object_type B_rating_value B_rating_unit	Rate this album zero stars	False
O O B_music_item O B_artist I_artist I_artist	Play an ep by Uncle Jimmy Thompson	False
O O B_object_select B_object_part_of_series_type O O O B_rating_value O O B_best_rating O	I think this saga only deserves a 0 out of 6 .	False
O B_artist I_artist O O B_playlist O	Add connee boswell to the relaxing playlist.	False
O B_entity_name O B_playlist_owner B_playlist I_playlist O	Add Candlelight to my House Afterwork playlist.	False
O B_playlist I_playlist I_playlist I_playlist O	Play This Is: Animal Collective please	False
O O O O O B_object_select B_object_type O O O B_rating_value	I have to give this current essay a rating of three	False
O O O O O B_album I_album I_album I_album B_music_item O B_artist I_artist	I want to hear the Live At Slane Castle album by Haifa Wehbe	False
O B_object_type I_object_type	find movie schedules	False
O B_service O O O	Use Deezer to play music	False
O B_artist I_artist B_music_item I_music_item O B_service	play robert fripp sound track on Pandora	False
O B_artist O B_playlist_owner B_playlist I_playlist O	add apathy to my electro sur playlist	False
O O B_sort B_artist I_artist B_music_item O B_service	Play the best Sebastian Karlsson melody on Youtube	False
O O O O O B_movie_type B_spatial_relation I_spatial_relation I_spatial_relation O	Can I get showtimes for films in the neighborhood .	False
O O B_object_select B_object_type B_object_part_of_series_type B_rating_value O O B_best_rating B_rating_unit	rate the current book series two out of 6 stars	False
O O B_object_name I_object_name	Show me The Advocate	False
O O B_restaurant_type O O B_served_dish O B_city O B_state	book a gastropub that serves pansette in Skaneateles , Pennsylvania	False
O O O O B_party_size_number O O B_restaurant_type O B_state B_timeRange I_timeRange I_timeRange	Book me seats for 6 at a restaurant in WV in one second	False
O O O B_party_size_number O B_city I_city	Need table for two in Pleasant City	False
O O O O O O B_city B_country I_country O	What will the weather be in Mattawan Saint Barthélemy ?	False
O B_object_name I_object_name I_object_name I_object_name I_object_name O B_rating_value	Rat Short Trips: A Christmas Treasury a 3	False
O O B_object_type B_object_name I_object_name I_object_name I_object_name B_rating_value O O B_best_rating B_rating_unit	rate the book The Devil in Velvet 4 out of 6 points	False
O O O O O O B_current_location I_current_location B_timeRange I_timeRange I_timeRange O	What's the weather forecast for my current spot in eight hours ?	False
O O O B_restaurant_type O B_party_size_number O B_spatial_relation B_poi O B_timeRange	Please book a restaurant for ten members near downtown at 20:38	False
O B_music_item O O B_playlist I_playlist	Add artist to playlist Epic Gaming	False
O O O B_entity_name I_entity_name I_entity_name I_entity_name O B_playlist_owner O O B_playlist	Can you add woman of the world to my playlist entitled Duetos	False
O O B_artist I_artist O O O O B_playlist_owner O B_playlist I_playlist I_playlist	I'd like johnny nash to be put into my playlist Always Pop Punk	False
O B_music_item O B_playlist_owner O B_playlist I_playlist I_playlist I_playlist I_playlist	add track to my playslist this is Los Fabulosos Cadillacs	False
O B_restaurant_name O B_city O B_state	book Helianthushof in Hurffville , NJ	False
O B_entity_name O B_playlist_owner B_playlist I_playlist I_playlist I_playlist O	Add Always to dena's Baroque 50 Spotify Picks playlist.	False
O O O O O B_state O B_timeRange I_timeRange	what is the weather of LA at 4 pm	False
O B_music_item O B_playlist I_playlist I_playlist	add track to All Out 70s	False
O B_object_name I_object_name B_rating_value O B_best_rating	rate Doctor No one of 6	False
O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_type I_object_type	play The Case of the Whitechapel Vampire TV series	False
O O O O O B_timeRange I_timeRange O B_geographic_poi I_geographic_poi I_geographic_poi	tell me the weather for next week at Cathedral State Park	False
O O B_object_type B_object_name I_object_name I_object_name I_object_name	find the show The Demi-Gods and Semi-Devils	False
O O B_object_type I_object_type O B_location_name I_location_name O	Find the movie schedule for Pacific Theatres .	False
O O O O O B_city I_city I_city B_state	What's the weather like in Saint Regis Falls ND	False
O B_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist O	Put Corrina, Corrina onto my classical x list.	False
O B_music_item O B_playlist_owner B_playlist I_playlist I_playlist O	add tune to my metal crash course playlist	False
O O O O O O B_timeRange I_timeRange I_timeRange I_timeRange O O B_current_location I_current_location O	What will the weather be in a month from now at my current location ?	False
O B_object_name I_object_name I_object_name I_object_name I_object_name B_object_type	show The Best of Minnie Riperton saga	False
O B_service	Open youtube	False
O B_movie_type B_spatial_relation O O B_object_location_type I_object_location_type	find movies nearest to a movie house	False
O O B_artist B_music_item O B_playlist_owner B_playlist I_playlist O	Add a yesudas song in my piano chill playlist.	False
O O O O B_party_size_number O O B_served_dish B_restaurant_type	Book a spot for one at a fish restaurant	False
O O O O O B_condition_description B_timeRange O B_country O	Is it going to get windy today in Tunisia ?	False
O O O B_object_type B_object_name I_object_name	search for the show Champagne Showers	False
O O B_movie_name I_movie_name I_movie_name I_movie_name O	When is Crime and Punishment U.S.A. showing?	False
O O O O B_city	whats the forecast for Redby	False
O O O O O O B_playlist_owner O O B_entity_name I_entity_name I_entity_name I_entity_name I_entity_name O O O O O B_playlist I_playlist I_playlist O	I want to send music to ann's lists from SIR John Winston Ono Lennon , put it on her Infinite Indie Folk list	False
O O O O O B_object_type B_object_name I_object_name I_object_name O	Where can I buy the movie The Teahouse Fire ?	False
O O O B_object_type O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name	Find me the novel of A Dictionary of Slang and Unconventional English	False
O B_object_type I_object_type	show movie schedule	False
O O B_music_item O O O O B_playlist I_playlist	add this track to the playlist named cali fire	False
O O O B_artist I_artist	play music by Christian Bautista	False
O O B_object_select B_object_type B_rating_value O B_best_rating	Rate the current textbook 4 of 6	False
O B_movie_type O O B_spatial_relation I_spatial_relation I_spatial_relation	what movies are showing in the neighborhood	False
O B_timeRange I_timeRange I_timeRange O O O O O B_party_size_number O B_state	On Dec. 13, 2018 I need a reservation for four in Arizona	False
O O O B_entity_name I_entity_name O B_playlist_owner O O B_playlist I_playlist I_playlist I_playlist	Can you put falling upstairs on my playlist entitled This Is Thomas Rhett	False
O O O B_object_type B_object_name I_object_name I_object_name	Find me the show Krypto the Superdog	False
O B_object_location_type I_object_location_type O B_movie_type I_movie_type O O B_spatial_relation	What movie theatre playing animated movies is the closest	False
O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_rating_value O O B_best_rating B_rating_unit	rate Atop an Underwood: Early Stories and Other Writings 0 out of 6 stars	False
O B_artist I_artist	Play Donna Summer	False
O O O O B_restaurant_name I_restaurant_name O B_timeRange I_timeRange I_timeRange	Book a table at Central Grocery on Mar. 22nd, 2020	False
