labels	text	cls
O O O O O O O O O B_ORG O O O B_ORG O O O O B_LOC O O O O O O O O O O	AMD beschäftigt zurzeit etwa 2500 Mitarbeiter in den Halbleiterwerken AMD Fab 30 und AMD Fab 36 sowie im Dresden Design Center , dem europäischen Zentrum von AMDs Produktentwicklung .	False
B_LOC O O O O O O O	Rheinische Post : Gerechtes Urteil - Yahoo !	False
O B_LOC O O O O O O O O	Die Deutsche Bahn kündigte eine Ausweitung der Sicherheitsmaßnahmen an .	False
O O O O O O O O O O O O O O O O O B_PER O O O	Im Jahr 1872 kam es dann zu einer umstrittenen Gouverneurswahl , die sich zu dem so genannten Brooks-Baxter War entwickelte .	False
O O O O O O O B_ORG I_ORG B_LOC O O O O O O O O	Wie man hört , wird die die Art Basel Miami von von der UBS gesponsert und dominiert .	False
O O O O O O O O O O O O O O O O O O O O O O O O B_LOC B_LOC O O O O O O O O O O O O	Siehe auch * Liste von Sendeanlagen in Nordrhein-Westfalen * Liste der höchsten Fernsehtürme Literatur * Klaus Müller , Hermann Wegener , Heinz-Gerd Wöstemeyer : Rheinturm Düsseldorf : Daten und Fakten Triltsch Verlag , Düsseldorf 1990 , ISBN 3-7998-0060-3.	False
O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O	""" Diabetes ist eine Erkrankung , bei der Betroffene überwiegend eigenverantwortlich die Therapieführung übernehmen müssen "" , unterstrich Martin Hadder , NRW-Landesvorsitzender des Deutschen Diabetiker Bundes ( DDB ) ."	False
O O O O O O O B_LOC O O O O O O O O O O	Die Erklärung soll die 50-jährige Geschichte der Europäischen Union würdigen und einen Blick in ihre Zukunft werfen .	False
O O O B_LOC O O O O O O O O O O O O O O O O O O O	L'ancienne Université de Paris Die universitas magistrorum et scholarium ( Vereinigung von Lehrern und Scholaren ) wurde 1200 von Philipp II. anerkannt .	False
O O O O O O O B_LOC O O O O O O O O	Am 16. Spieltag überrundeten sie schließlich Lyn Oslo und gaben die Führung nicht mehr ab .	False
O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O	Am 29. Juni nahte erneut Oberst Goetze mit rund 2.500 Mann , zog durch die Furt am Sanzeberg und ließ die Stadt am Luckauer Turm stürmen .	False
O O O O O O O O O O O O O O O O B_ORG O O O	« Im Norden dürfte der Himmel in den nächsten Tagen milchig schimmern » , schreibt « Spiegel » -Online .	False
O O O O O O O O O B_OTH O O O O O O O O O O O O	Auf der Anime Fair wurde die erste Folge act01 :AKIKO in drei Vorstellungen vom 27. bis 30. März 2008 erstmals präsentiert .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O	Nürnberg ( dpa ) In der Bundesliga präsentierte er sich zuletzt in herausragender Form - mit Blick auf die Nationalmannschaft meldet Raphael Schäfer , Kapitän des 1. FC Nürnberg , aber keine Ansprüche an .	False
O O O O O O O O O O O O B_ORG B_LOC O O	Der Bahnhof wird von Regionalzügen aus Karlsruhe bedient , deren Betreiber die DB Schwarzwaldbahn ist .	False
O O O O O O O O O O O O O O O B_ORG O O O O O O B_LOC O O O O O O	Der Mann war am Sonnabend gegen 18.45 Uhr Zeugen aufgefallen , als er mit seinem Seat Leon auf einem Parkplatz an der Dransfelder Straße gegen einen Blumenkübel fuhr .	False
O O O O O O B_LOC O O O O O O O O O O O O	In der Akkreditierungsphase wurde durch die Deutsche Akkreditierungsstelle GmbH gründlich geprüft , ob die hohen Auflagen erfüllt werden .	False
O O O O O O O O O O O B_LOC O	Ferner gibt es einen eigenen Sportplatz und einen eigenen Sportverein MTV Dedenhausen .	False
O O O O O O O O O O O O O B_LOC O O	Im Mai 1972 erfolgte die Enteignung der Brauerei und sie wurde der Landskronbrauerei Görlitz angegliedert .	False
O O O O O O O O O O O O O B_OTH I_OTH O	Carl Reißner , Dresden 1923. * Friedrich von Oppeln-Bronikowski : Die Quellen von Monna Vanna .	False
O O O O O O O O O O O O O O O B_PER O	Am 30. April 2009 , 19:05 bringen die Ö1 Dimensionen eine Sendung über das 13. Ernst-Mach-Forum .	False
O O O B_LOC O O O O O O O O O O O	Bildung Im Stadtteil Frankfurter Berg gibt es eine Grundschule – die 1955 gegründete Albert-Schweitzer-Schule .	False
O O B_PER O B_PER O O O O O O O O O O O O O O O O O O O O O O O	"Denn "" Kasimir und Karoline "" zeigt wie kaum ein anderes Drama den Einfluss einer globalen Finanzkrise auf die einfachen Menschen , ihre Lebenssituation und ihren Gefühlshaushalt ."	False
O O O B_LOC O O O O O O O O O O O O B_LOC O	Der Direktor des Breslauer Stadttheaters Theodor Löwe vermittelte einen Verleger für ihren ersten Gedichtband In der Sonne .	False
O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O	Nach dem Wechsel Fisichellas zu Ferrari war Sutils neuer Teamkollege ab dem Großen Preis von Italien der bisherige Testfahrer Vitantonio Liuzzi und Sutil übernahm intern die Rolle des Teamleaders .	False
O O O B_PER I_PER O O O	1975 wurde die Klaus Renft Combo verboten .	False
O O O O O O O O O O O O B_ORG B_LOC O O O O O O O O O O O O O O O O O O	"Den schlechtesten HSV seiner Amtszeit hatte Huub Stevens am letzten Donnerstag bei Bayer Leverkusen ( 0:1 ) gesehen und prophezeit vor dem Rückspiel : "" So können wir nicht weiterkommen ! """	False
O O O O B_LOC O O O O O O O O O O O O O O O	Die BVG-Ost und die Deutsche Reichsbahn stellten gegen etwa 11:00 Uhr den Betrieb der U-Bahn beziehungsweise der S-Bahn ein .	False
O O O O B_LOC O O O O O O O O O O O O O O O O O	Die Turnerinnen der TSG Lorch wurden erneut für ihr intensives Training belohnt , das sie das ganze Jahr über absolviert hatten .	False
O O B_LOC O O O O O O O O B_LOC O	( Königlich Preußische Militär-Eisenbahn ) nur noch die Draisinen der Erlebnisbahn Zossen-Jüterbog .	False
O O O O O B_PER I_PER O O O O O O O O O O O O O O O O O O O	( Autobiografie . ) Verlag Erich Gottschalk , Dresden 1937. Literatur * Jens Blecher , Universitätsarchiv Universität Leipzig : Vom „ Mäusetod “ zum Ehrensenator .	False
O O O O O O O B_ORG O O O O O O O O O O O O O O O O O O O	„ Stadium jinx finally ends “ ( BBC News ) Trotz dieses Erfolgs entließ der Vereinsvorsitzende Gunnar Gislason Trainer Thordarson nur fünf Tage nach dem Endspiel .	False
O B_OTH B_LOC O O O O O O O O O O O O O O O O O O O O O O O	Der DAXglobal Asia , der die 40 größten Werte des aufstrebenden Asiens beinhaltet , liegt aktuell mit 0,07 Prozent im Minus bei 263 ,52 Punkten .	False
O O O O O O O O O O O O O O O B_LOC O O O	"Das ist indes ein Rückgang von acht Prozentpunkten , wie der ARD- "" Bericht aus Berlin "" ausweist ."	False
O O O O O O O O O O O B_PER O O O	Richard Steiff hat seinen Teddybären nach dem Vorbild der Braunbären im Nill´schen Tiergarten entworfen .	False
O O O O O O O B_LOC O O O O O O O O O O O O	Kurz zuvor ist Jürgen Elsner vom TSV Seissen mit seinem Drachen gelandet . 1000 Meter hoch steigt der Starrflügler .	False
O O O O O O O O B_LOC O O O O O O	Drei Spielzeiten später konnte er mit dem EC Hannover in die 2. Bundesliga aufsteigen .	False
O O B_LOC O O O O O O O O O O O O O O O O O O O O O	Roberts : American Basses , S. 52 Einer seiner Versuche bestand in der Tonabnahme eines Kontrabasses mittels eines Tonabnehmers am Steg des Instruments .	False
O O O O O O O O O O O O O B_LOC O O O	Grössere Populationen sind entlang der Ostküste in den Staaten Queensland und New South Wales zu finden .	False
O O B_LOC O O O B_LOC O O O O O	Der TSV Sickenhausen schickte den TSV Pliezhausen mit 5:1 nach Hause .	False
O O O O B_ORG O O O O O O O O O O O O O	Die Band gewann zwei ARIA Awards für Best New Talent und Best Selling Album of the Year .	False
O O O O O O O O O O O O B_ORG O O O	Denn mit 13,9 Millimetern ist es um eine Haaresbreite dicker als das Samsung M8800 Pixon .	False
O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O	Um sie gegen Epirus abzusichern , erkannte er Karl von Anjou , den neuen König von Neapel als Lehensherrn an , und dieser bestätigte ihn als Gouverneur , unterstellte ihn jedoch dem Verwalter seiner albanischen Besitzungen .	False
O O O O O O O O B_LOC I_LOC O O O O O O O O O O O O O O	In den Playoffs trafen die Capitals auf die New York Islanders in der ersten Runde und lagen nach fünf Spielen mit 2-3 zurück .	False
O O B_OTH O O O O O O O O O O O O O O O O O O O O O O O	Düsseldorf ( aktiencheck.de AG ) - : Aktuellen Presseberichten zufolge wird die ThyssenKrupp AG ( ISIN DE0007500001/ WKN 750000 ) drastische Stellenstreichungen in Duisburg durchführen .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC B_LOC O O	Als es in Sachen Einheitsball ans Eingemachte ging , hat Karl-Heinz Rummenigge getan , was er in Angelegenheiten wie diesen immer zu tun pflegt : Er machte den Standpunkt seines FC Bayern München klar .	False
O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O	Stuttgart ( dpa ) Der VfB Stuttgart hat das Werben um Cacau verloren und muss ein Jahr nach dem Weggang von Mario Gomez erneut den Abschied eines Nationalstürmers verkraften .	False
B_ORG O O O O O O	ACT Premium Web unterstützt auch 64-Bit-Betriebssysteme .	False
O O O O O O O O O O O O O O O O O B_LOC O O O O O	So fungiert Abidjan ( Elfenbeinküste ) als Hauptsitz der Bourse Régionale des Valeurs Mobilières ( Börse der Westafrikanischen Wirtschafts- und Währungsunion ) .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O	Caroli wurde deshalb im Oktober 1941 wegen Kanzelmissbrauchs erneut verhaftet , kam zunächst nach Koblenz in Schutzhaft und von dort am 18. Februar 1942 ins Konzentrationslager Dachau .	False
O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O	So etwas drückt wiederum den Preis , den die Bankgesellschaft beim Verkauf der Berliner Bank erzielen kann - schlimmstenfalls macht es die Bank sogar unverkäuflich .	False
O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O B_LOC O	Die nachfolgende Tabelle listet die Ergebnisse der Volkszählungen aus den Jahren 1919 , 1925 und 1933 für Württemberg auf : Thomas Schnabel : Geschichte von Baden und Württemberg 1900–1952.	False
O O O O O O O O O O B_LOC O O O O O O B_LOC O O O O O	Einen Bericht über diese Reise veröffentlichte er unter dem Titel Angliya'ya Seyahat ( dt : Reise nach England ) 1912 in Kasan .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O	Als einer der eloquentesten jüdischen Prediger des 19. Jahrhunderts hielt er Vorträge in London , Frankfurt , Wien und Prag , beteiligte sich in den 1840er Jahren an Rabbinerkonferenzen in Braunschweig , Breslau , Frankfurt am Main und Leipzig .	False
O O O O O O O B_LOC O O O O O O O O O O O O O O	Auf Nordkuppen in der Rhön und dem Thüringer Wald ist die Frequenz 92,1 MHz ebenso gut bis mäßig gut zu empfangen .	False
O O O O O O B_LOC O O B_LOC O O O O O O	Die neue Trasse folgte ab dem Berliner Tor dem Potsdamer Stadtkanal entlang der heutigen Kanalstraße .	False
O O O O O O O O B_LOC O O O O O O O O O O O O O	Schleck muss wieder zur Siegerehrung der Tour de France , auch in Bagnères-de-Luchon in den grünen Pyrenäen nahe der spanischen Grenze .	False
O O O O O B_ORG O O O O O O O O O O O O O O O O O	Alsthom übernahm 1999 Anteile von ABB Power und Transportation ( s.o. ) . Hat auch nix mit germanischen bösen Umtrieben zu tun .	False
O O O O O O O B_PER O O O O O O	Die Firmen Heer & Co. und Gebrüder Dierauer spielten hierbei eine prägende Rolle .	False
O O O O O O O O O O O O O O O O B_ORG B_LOC O O O O O O O O O O O O O	Tickets für das Spiel gibt es im Vorverkauf auf tickets.wuerzburg-baskets.de , sowie in allen Filialen der VR-Bank Würzburg , in allen Main-Post-Geschäftsstellen und im Basketball-Fachgeschäft Baller's Planet in der Karmelitenstraße .	False
O O O O O O O O O O O O O O O O O B_PER O O O O O O O O O O O O O O O B_PER I_PER O O O O O	"Aktuell gehen zum Beispiel Paramores neues Werl "" Brand New Eyes "" , "" Rock N Roll Jesus "" von Kid Rock und "" Big Whiskey and the GrooGrux King "" von der Dave Matthews Band auf sein Konto ."	False
O O O O O O O O O O O O O O O O O O B_LOC O O	Und so aufmerksam wie er immer den großen Fußballsport verfolgte , so nachhaltig blieb er auch seinem SV Rohrau verbunden .	False
O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O	Sollte der FC Bayern die Champions League gewinnen und in der Bundesliga maximal Vierter werden , dürften sie als Titelverteidiger mit den drei Ersten der Bundesliga teilnehmen .	False
O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O	Besonders seine zehn Gedichte umfassende Sammlung Schönheit des Westsees ( ) , zu singen nach der Melodie Beim Maulbeerenpflücken ( ) trug zur Verbreitung des Genres bei .	False
O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O	Naiv.Solange die Politik gegen Banker machtlos ist , solange Kanzlerin Angela Merkel ( CDU ) Männchen macht vor Josef Ackermann , dem Chef der Deutschen Bank – solange kann von Entwarnung keine Rede sein .	False
O O O O B_ORG B_LOC O O O O O O	Das kündigten das Telekommunikationsunternehmen Tele2 Schweden und Telenor aus Norwegen an .	False
O O O O O O O O O O O O O B_LOC O O	"BELLAMONT ( ps ) Im "" Felsen "" hat die Hauptversammlung der Jagdgenossenschaft Bellamont stattgefunden ."	False
O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O	1859 erhielt er eine Professur für organische Chemie an der École Supérieure de Pharmacie und 1865 wurde für seine Forschungstätigkeit ein Lehrstuhl am Collège de France eingerichtet .	False
O O O O O B_LOC O O O O O O O O O O O O O O O O	Vor kurzem hat die Grundbesitzverwaltung Bosenberg GmbH einen Antrag an die Stadt Ahlen gestellt , hat Rainer Fränkle auf AT-Anfrage bestätigt .	False
O O O O O O O B_LOC O O O O	Am 15. Juni 2007 vermeldete der FC Luzern die Verpflichtung Chiumientos .	False
O O O O O O O O O O O O O B_LOC O O O O O O O O O O	Am 2. Juli 2007 wurden die Namensrechte am Ostseestadion bis 2017 an die Deutsche Kreditbank veräußert , woraufhin dieses in DKB-Arena umbenannt wurde .	False
B_LOC O O O O O O O O O O O O O O B_LOC O O O O O O O O	Schalke 04 : Appell an die Fans Westermann steht bereit Nach der 1:2-Niederlage beim VfL Wolfsburg ist der Vorsprung auf Platz vier geschmolzen .	False
O B_ORG O O O O O O O O O O O O O O O O O	Die Biathlon-Weltmeisterschaft 1996 in Ruhpolding wurde Weisleitners letzte WM und brachte als bestes Ergebnis Rang 30 im Einzel .	False
O O B_LOC O O O O O O O O O O O O O O O O O O O O O	Der Kampfmittelbeseitigungsdienst Westfalen-Lippe , der den Platz zurzeit untersucht , hat bislang nichts Verdächtiges aufgespürt , obwohl immerhin 16 Verdachtsflächen ausgewiesen worden waren .	False
B_PER O O O O O O O O O O O O O O O O O O O O O B_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O	"Springer Verlag 1997 , S. 2 f . Wichtige Impulse für den Naturschutz folgten durch die Konferenz für Umwelt und Entwicklung der Vereinten Nationen ( UNCED ) 1992 . Mit der Einführung des Begriffes "" Sustanibility "" trat die Nutzung von Naturgütern ins Blickfeld ."	False
B_LOC O O O O O O O O O O O O O B_PER I_PER O O O O O B_OTH O	Deutscher Verlag für Kunstwissenschaft , Berlin 2005 , ISBN 3-87157-211-X * Wilhelm Möllering : George Bähr , ein protestantischer Kirchenbaumeister des Barock .	False
O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O	Aber es sei eben nicht möglich , auch nicht vor einem Untersuchungsausschuss , einen ominösen Deutsch sprechenden US- Geheimdienstmitarbeiter , der an El Masris Vernehmung in Afghanistan beteiligt gewesen sein soll , um Auskunft zu bitten .	False
O O O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O B_OTH O	8. bis 18. Jahrhundert , Seite 647 , Braunschweig 2006 , ISBN 3-937664-46-7 * Paul Jonas Meier : Das Kunsthandwerk des Bildhauers in der Stadt Braunschweig seit der Reformation .	False
O O O O O B_PER O O	Sie ist ein Unternehmen der Klett -Gruppe .	False
O O O O O O O O O O B_ORG O O O O O	Mit einem Preis von ca. 750 Euro ist der Kinderfahrradanhänger Chariot Captain XL deutlich günstiger .	False
O O O O O O O O O O B_ORG O O O O O	2004 nahm sie das Angebot von ProSieben an , die McDonald’s Chart Show zu moderieren .	False
O O O O O O O O B_PER I_PER I_PER O B_LOC O O O O O O O O O O O O	An der Hochschule für Musik und Theater „ Felix Mendelssohn Bartholdy “ Leipzig absolvierte sie von 1979 bis 1984 ein Studium der Kultur-und Musikwissenschaften .	False
O O O O O O O O O O O O O B_LOC O O	"Nur ein Stück ist heute noch bekannt : Der Marsch "" Gruß an Arnswalde "" ."	False
B_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Toyota Fortuner für den philippinischen Markt Das Modell 2.7 G ist mit dem 2,7 l-R4-Motor mit VVTi , Typ Toyota 2TR-FE , ausgestattet , der 160 bhp ( 118 kW ) bei 5.200 min -1 und ein Drehmoment von 241 Nm bei 3.800 min -1 produziert .	False
O O O O B_LOC O O	1970 wurde die Universität Kaiserslautern gegründet .	False
O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O	Arlt 1995 , S. 145 Nach 1945 war Arlt mit seinen Bekannten Schelsky und Wagner maßgeblich am Aufbau des Suchdienstes des Deutschen Roten Kreuzes beteiliegt .	False
O O O O O O O O O O O O O O O O O O O O O B_PER I_PER O O O	Das waren 132 mehr als im Jahr 2006 , wie die Klinik und Poliklinik für Geburtshilfe und Frauenkrankheiten des Klinikums der Johannes Gutenberg- Universität mitteilte .	False
O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O	Aus dem auf dieser Burg ansässigen Ministerialengeschlecht der Gaaler stammte auch Ottokar ( † 1322 ) , der Verfasser der Steirischen Reimchronik , die in 100.000 Versen die Geschichte des Reiches 1246 bis 1309 erzählt .	False
O O O B_PER O O O O O O O O O O O O O	Die Folgen der Napoleonischen Kriege machten sich in ganz Europa bemerkbar , auch auf dieser Insel .	False
O O O O O O O O O O O O O O O B_LOC O O	Die Insel wurde nach ihrer Entdeckung zunächst unter die Verwaltung des australischen Bundesstaates New South Wales gestellt .	False
O O O O O O O B_LOC O O O O O O O O O O O O	In der Premierensaison des Franchise starteten die Anaheim Ducks mit dem NHL-erfahrenen Jack Ferreira als General Manager des Teams .	False
O O O O B_LOC I_LOC O O O O O O O O O O O O O O O O O O O	Das blieb auch den New Orleans Hornets nicht verborgen , die dem Free Agent den Weggang aus Boston mit einem lukrativen Vertrag schmackhaft machten .	False
O O O O O O O O O O O O O O O O O O O O O O B_LOC O O	In diese Zeit fiel auch eine der größten Sensationen in der Geschichte des FA Cups , als Arsenal gegen den Drittligisten FC Walsall unterlag .	False
O O O O O O B_PER O O O O O	1938 erfolgte der Organvertrag zwischen der Klöckner-Humboldt-Deutz AG und den Klöckner-Werken .	False
O O O O O O O O O O O O B_LOC O	Haben Sie in diesem Fall ein Worst Case Scenario für das Casino Baden ?	False
O O O O O O O O O O O O O O O O O O B_LOC O O	Verlag Styria , Graz Wien Köln 1990 , Seite 297 * Andreas Thiele : Erzählende genealogische Stammtafeln zur europäischen Geschichte .	False
O O O O O B_LOC O O O O	1999 wurde er in die Deutsche Fotografische Akademie aufgenommen .	False
O O O B_PER I_PER I_PER O O O O O O O O O	Ausgabe 2005/2006 , Th . Mann Verlag , ( PDF ; 5,7 MB ) .	False
O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O	"Noch bevor die Vertreter der Vereinten Nationen , der USA , der Europäischen Union und Russlands die Ernennung Blairs am Mittwoch offiziell bekannt gaben , bot ihm Israels Premierminister Ehud Olmert telefonisch "" volle Kooperation "" an ."	False
O O O O O O O O O O O O O O O B_LOC O O	Zu Köhlers Rolle beim Aufstieg der NSDAP in Weinheim siehe Ingeborg Wiemann-Stöhr : Die Stadt Weinheim 1925-1933 .	False
B_LOC O O O O O O O O O O O O O O O O O O O O O O O	Deutscher Teeverband Jahresbericht für 2008 , pdf-Datei , S. 5 Im Jahre 1806 gegründet , ist Bünting das älteste noch existierende Teehandelshaus Ostfrieslands .	False
O O O O O O O O O O O O O O O B_LOC O O O	Bereits Mitte Juni übernahm der 54- jährige Blondschopf das Krisenmanagement der Ölpest im Golf von Mexiko von Hayward .	False
O O O O O O O O O B_OTH O B_OTH O B_LOC O O O O O O O O O O O O O O O O O O O O O O O	"Karl Paetow schrieb eine Dissertation mit dem Thema "" Klassizismus und Romantik auf Wilhelmshöhe "" und im Weiteren eine Fülle von Büchern mit dem Schwerpunkt Sagen und Märchen , die vor allem im Weserbergland angesiedelt sind ."	False
O O O O O O O O O B_LOC O O O O O O	Am 19. September 2005 gab er gegen den FC Everton sein Pflichtspieldebüt für die Londoner .	False
O O O O O O O O O O O O O O O O O O O O O O O O O O O B_ORG O O O O O O O O O O	Da strahlte sie noch & ndash ; später wurde sie als erste Sportlerin im Zusammenhang mit Doping zu einer Haftstrafe verurteilt : Ex-Weltklasse-Sprinterin Marion Jones bei den Leichtathletik-Weltmeisterschaften 2004 in Athen nach ihrem Sieg über 100 Meter .	False
O O O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O	Im Gegenzug wurde die mittlerweile quer durch die Stadt verlaufende Trasse von der Süchtelner Straße über Mönchengladbach-Bökel und Mönchengladbach-Speick zum bereits 20 Jahre zuvor stillgelegten Rheinischen Bahnhof aufgegeben .	False
O O O O O O O B_LOC O O O O O O O	Als Wochenzeitungen erscheinen immer sonntags „ Boulevard Baden “ und „ Der Sonntag “ .	False
O O O O O O O O O O B_ORG O O O O O O O O O O O O O O O O	Dafür haben sich die Energiespar-Maßnahmen gelohnt : Die Akku-Laufzeit eines Asus EeePC 1005PE liegt beim Surfen im Internet über eine WLAN-Verbindung bei knapp unter zehn Stunden .	False
O O O O O O O O B_LOC O O O O O O O O O	In jüngerer Zeit bemüht sich der Förderverein Historische Westsächsische Eisenbahnen e.V. um einen museumsgerechten Wiederaufbau der Gesamtanalage .	False
O O O O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O	"Am Mittwoch hatten fünf ehemalige Heimkinder dem Bischof in der "" Süddeutschen Zeitung "" ( SZ ) in eidesstattlichen Erklärungen vorgeworfen , sie in den 1970er und 1980er Jahren mehrfach geschlagen zu haben ."	False
O O O O O O O O O O O B_LOC O O O O O O O O O O O	Die SRP war die erste Partei , die in der Bundesrepublik Deutschland 1952 im Rahmen eines Parteiverbotsverfahrens durch das Bundesverfassungsgericht verboten wurde .	False
O O B_LOC O O O O O O O O O O O O O O O O O	In : Berliner Zeitung , 30. September 1999 . * H. Jähner : Wer hat Angst vorm schwarzen Mann ?	False
O O O O O O O O O O O O O O O O O O O O B_LOC O O	Die Wittelsbacher behielten ein begrenztes Wohnrecht , das vom jeweiligen Oberhaupt des Hauses Wittelsbach genutzt wird ( derzeit Franz von Bayern ) .	False
O O O O O O B_LOC O B_LOC O O O O O O O O O O O O O O O O O O O O	Umsetzung seiner Theorien 1986 wurden in Neukirchen am Großvenediger die Leopold Kohr-Akademie und der Kulturverein Tauriska gegründet , die seine Theorie der regionalen Eigenständigkeit in die Praxis umsetzten .	False
O O O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O O O O O O	Um diesen Tätigkeiten sowie seinen umfangreichen volkskundlichen Forschungen nachgehen zu können , hatte ihn der Kultusminister bereits 1914 auf Antrag des „ Verbandes deutscher Vereine für Volkskunde “ für die Sammlung westfälischer Volkslieder beurlaubt .	False
O O O O O O O B_LOC O O O O O O O O O O O O	Peter Gratz startete für den ASK Vorwärts Berlin und erreichte 1964 mit 17,95 Meter die größte Weite seiner Karriere .	False
O O O O O O O O O O O O O O O O O B_LOC O O O	Im Maritim Badehotel und im Kurhaus werden bereits zum dritten Mal in Folge die deutschen Meisterschaften der Deutschen Billard-Union ausgetragen .	False
O O O O O O O O O O O O B_PER O O O O O	Ausstellungskatalog , Essen-Köln 1999 . * Kaus , Eberhard : Zu den Liudger-Viten des 9. JahrhundertsIn : WZ.	False
O O O O O O B_LOC O O O O O O O O O O	"Jung sagte der "" Financial Times Deutschland "" , die Union werde an der Wehrpflicht festhalten ."	False
O O O O O O O O O B_LOC O O O O O O O O O O O O O O O	Lee besetzte als Konsequenz die Gruppe um Driggs/Haddix , Kansas City Jazz , S. 51 ; er tourte weiter durch die Tanzhallen und Kleinkunstbühnen .	False
O O O B_LOC O O O O O O O O O O O O O O O O O O O O O	Während die Volksrepublik China und Taiwan größtenteils von der Krise unberührt blieben , sank in Japan das Bruttoinlandsprodukt ( BIP ) um 2,8 Prozent .	False
O O O O O O O O O O B_PER I_PER O O	Das wirtschaftliche Zentrum von Mataderos befindet sich um die Avenida Eva Perón herum .	False
O O O O B_PER O O O O O O	Eines meiner Lieblingsbücher , Gullivers Reisen ist auch im Angebot .	False
O O O O B_LOC O O O O O O O O O O O O O O O O O O O O O O	Am Freitag hatte die Chicago Mercantile Exchange ( CME ) ihr Angebot um 7 Prozent erhöht und zudem den CBOT-Grossaktionär Caledonia Investments auf seine Seite gezogen .	False
O O O O O O O O B_ORG I_ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Andere Albumtitel sind an bekannte Begriffe angelehnt : Fettes Brot für die Welt ( Brot für die Welt ) , Auf einem Auge blöd ( „ Auf einem Auge blind “ ) , Am Wasser gebaut ( „ Nah am Wasser gebaut “ ) und Strom und Drang ( „ Sturm und Drang “ ) .	False
O B_LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O	Kriegserfahrungen USS Fletcher ( DD-445 ) , 1942 Im Zweiten Weltkrieg war diese Aufgabe gegenüber rein defensiven Aufgaben wie U-Boot-Jagd und Abwehr von Luftangriffen immer mehr ins Hintertreffen geraten .	False
O O O O O O O O O B_PER O O B_LOC O	Siehe auch * Friedrich-Nietzsche-Preis Literatur * Steven Aschheim : Nietzsche und die Deutschen .	False
O O O O O O O O O O O O O O O O O O O B_LOC O O O	Datierung durch Auswertung von keramischen Funden nach Christoph Bizer Im Jahr 1182 erfolgte die erstmalige Erwähnung der Herren von Lichtenstein in Neufra .	False
O O O O O O O O O O O O O O O O B_LOC O O	Das alles ist nur möglich , wenn er Unterstützung und Rückendeckung seitens der Hochschulleitung der KU Eichstätt-Ingolstadt bekommt .	False
O O O O O O O O O O O O O O O O O O O B_LOC I_LOC O O O O O O O O O O	Zum Kampfpreis von 24.495 Dollar will Ford in diesem Frühjahr das neue Mustang Cabrio , das gerade auf der Los Angeles Auto Show Premiere feiert , auf den US-Markt bringen .	False
O O O O O O O O B_LOC O O O O O O O O O O O O O O O O O O O O	Johannesburg - 14. August - Die Satzung der Afrikanischen Union ( AU ) sieht vor , dass durch einen Militärputsch an die Macht gekommene Staatschefs nicht anerkannt werden .	False
O O O O O O O O O O O O O O O O O O O O O B_LOC O O O O O O	Auch nach Köln können wir nun voller Optimismus fahren “ , sagte Bruchhagen , der am Sonntag alle Beschäftigten der Eintracht Frankfurt Fußball AG zur Weihnachtsfeier einlud .	False
O O B_LOC O O B_LOC O O O O O O O O O O O O B_LOC B_LOC O O O O O O O	Der FC Schalke 04 unterlag Manchester City mit 0:2. In ihrem letzten Vorrundenspiel in der kommenden Woche bei Twente Enschede stehen die Schalker nun unter Erfolgsdruck .	False
O O O O O O O O O O O O O O O O B_LOC O	Erhaltungszustand Der Erhaltungszustand wird im Bodendenkmalseintrag Der Bodendenkmalseintrag bezieht sich auf : Egon Viebahn : Das Gelpetal .	False
